repayment_id,loan_id,business_id,payment_month,scheduled_amount,actual_payment,days_past_due,payment_status,principal_remaining,auto_debit_success_flag,payment_channel
RP0030208,L000193,B01475,2025-07,4563.45,4518.0,0,on_time,62478.95,1,auto_debit
RP0028715,L000193,B01475,2025-08,4563.45,4630.24,2,on_time,57915.5,1,wire
RP0027179,L000193,B01475,2025-09,4563.45,4588.64,0,on_time,53352.06,1,ACH
RP0025465,L000193,B01475,2025-10,4563.45,4527.2,0,on_time,48788.61,1,ACH
RP0023660,L000193,B01475,2025-11,4563.45,4552.65,0,on_time,44225.16,0,auto_debit
RP0021736,L000193,B01475,2025-12,4563.45,4612.06,0,on_time,39661.71,1,auto_debit
RP0046582,L000197,B00429,2024-02,71187.6,70010.87,0,on_time,1128812.4,1,ACH
RP0046512,L000197,B00429,2024-03,71187.6,73011.58,0,on_time,1057624.8,1,wire
RP0046423,L000197,B00429,2024-04,71187.6,70938.92,0,on_time,986437.2,0,auto_debit
RP0046288,L000197,B00429,2024-05,71187.6,72147.82,0,on_time,915249.61,0,auto_debit
RP0046126,L000197,B00429,2024-06,71187.6,72086.81,0,on_time,844062.01,1,ACH
RP0045951,L000197,B00429,2024-07,71187.6,70948.54,2,on_time,772874.41,1,auto_debit
RP0045722,L000197,B00429,2024-08,71187.6,70230.95,0,on_time,701686.81,1,auto_debit
RP0045419,L000197,B00429,2024-09,71187.6,72581.49,0,on_time,630499.21,1,ACH
RP0045043,L000197,B00429,2024-10,71187.6,70291.3,0,on_time,559311.61,0,wire
RP0044564,L000197,B00429,2024-11,71187.6,70601.72,10,late_1_29,488124.02,0,ACH
RP0044000,L000197,B00429,2024-12,71187.6,72829.01,0,on_time,416936.42,1,auto_debit
RP0043289,L000197,B00429,2025-01,71187.6,70787.25,0,on_time,345748.82,1,auto_debit
RP0042654,L000197,B00429,2025-02,71187.6,70028.66,2,on_time,274561.22,0,auto_debit
RP0041916,L000197,B00429,2025-03,71187.6,69908.82,0,on_time,203373.62,1,auto_debit
RP0041056,L000197,B00429,2025-04,71187.6,72883.99,0,on_time,132186.02,1,branch
RP0040078,L000197,B00429,2025-05,71187.6,71464.59,0,on_time,60998.43,1,auto_debit
RP0039715,L000197,B00429,2025-06,71187.6,70133.03,0,on_time,0.0,1,ACH
RP0039333,L000197,B00429,2025-07,71187.6,73248.8,0,on_time,0.0,1,auto_debit
RP0044269,L000214,B00190,2024-01,3947.95,1636.86,0,on_time,40353.45,1,auto_debit
RP0043811,L000214,B00190,2024-02,3947.95,3872.17,0,on_time,36405.5,1,ACH
RP0043257,L000214,B00190,2024-03,3947.95,4039.48,0,on_time,32457.55,1,auto_debit
RP0042617,L000214,B00190,2024-04,3947.95,3890.08,0,on_time,28509.61,1,auto_debit
RP0041875,L000214,B00190,2024-05,3947.95,3896.53,10,late_1_29,24561.66,1,auto_debit
RP0041007,L000214,B00190,2024-06,3947.95,4027.77,20,late_1_29,20613.71,1,auto_debit
RP0040020,L000214,B00190,2024-07,3947.95,2607.66,0,on_time,16665.76,1,ACH
RP0038880,L000214,B00190,2024-08,3947.95,4053.15,0,on_time,12717.81,1,auto_debit
RP0036185,L000260,B00370,2024-12,8643.81,8526.99,0,on_time,134853.26,1,auto_debit
RP0035060,L000260,B00370,2025-01,8643.81,8710.07,0,on_time,126209.46,1,ACH
RP0033837,L000260,B00370,2025-02,8643.81,8816.71,20,late_1_29,117565.65,0,auto_debit
RP0032522,L000260,B00370,2025-03,8643.81,8857.32,0,on_time,108921.85,1,ACH
RP0031132,L000260,B00370,2025-04,8643.81,8552.46,10,late_1_29,100278.04,1,auto_debit
RP0029671,L000260,B00370,2025-05,8643.81,5930.29,0,on_time,91634.24,1,auto_debit
RP0028161,L000260,B00370,2025-06,8643.81,8625.3,0,on_time,82990.43,1,auto_debit
RP0026567,L000260,B00370,2025-07,8643.81,8890.27,0,on_time,74346.63,1,wire
RP0024818,L000260,B00370,2025-08,8643.81,8653.05,2,on_time,65702.82,1,auto_debit
RP0022981,L000260,B00370,2025-09,8643.81,8488.54,30,late_30_59,57059.02,1,ACH
RP0020986,L000260,B00370,2025-10,8643.81,8845.09,2,on_time,48415.21,1,ACH
RP0018844,L000260,B00370,2025-11,8643.81,8828.17,10,late_1_29,39771.41,1,ACH
RP0016577,L000260,B00370,2025-12,8643.81,8809.23,0,on_time,31127.6,1,auto_debit
RP0030297,L000271,B00134,2024-03,4417.8,4335.01,0,on_time,92342.45,1,auto_debit
RP0029558,L000271,B00134,2024-04,4417.8,4439.94,0,on_time,87924.64,1,auto_debit
RP0028805,L000271,B00134,2024-05,4417.8,4399.85,0,on_time,83506.84,1,ACH
RP0028042,L000271,B00134,2024-06,4417.8,4456.32,0,on_time,79089.03,1,ACH
RP0027271,L000271,B00134,2024-07,4417.8,4342.1,0,on_time,74671.23,1,ACH
RP0026433,L000271,B00134,2024-08,4417.8,4464.5,0,on_time,70253.43,1,auto_debit
RP0025564,L000271,B00134,2024-09,4417.8,4433.69,0,on_time,65835.62,1,wire
RP0024675,L000271,B00134,2024-10,4417.8,4483.02,2,on_time,61417.82,1,ACH
RP0023761,L000271,B00134,2024-11,4417.8,4547.91,0,on_time,57000.02,1,ACH
RP0022825,L000271,B00134,2024-12,4417.8,4401.17,0,on_time,52582.21,1,ACH
RP0021844,L000271,B00134,2025-01,4417.8,4470.24,2,on_time,48164.41,1,auto_debit
RP0020825,L000271,B00134,2025-02,4417.8,4371.67,0,on_time,43746.6,1,auto_debit
RP0019765,L000271,B00134,2025-03,4417.8,4416.35,0,on_time,39328.8,1,auto_debit
RP0018674,L000271,B00134,2025-04,4417.8,4367.88,0,on_time,34911.0,0,auto_debit
RP0017550,L000271,B00134,2025-05,4417.8,4443.75,0,on_time,30493.19,1,auto_debit
RP0016395,L000271,B00134,2025-06,4417.8,4429.82,0,on_time,26075.39,1,auto_debit
RP0015191,L000271,B00134,2025-07,4417.8,4549.83,0,on_time,21657.58,1,wire
RP0013966,L000271,B00134,2025-08,4417.8,4373.61,2,on_time,17239.78,1,ACH
RP0012734,L000271,B00134,2025-09,4417.8,4526.37,0,on_time,12821.98,1,wire
RP0011494,L000271,B00134,2025-10,4417.8,4346.96,0,on_time,8404.17,0,branch
RP0010247,L000271,B00134,2025-11,4417.8,4380.95,0,on_time,3986.37,1,auto_debit
RP0008994,L000271,B00134,2025-12,4417.8,4404.38,0,on_time,0.0,1,auto_debit
RP0018956,L000277,B00525,2024-01,97388.65,98551.71,0,on_time,1007084.67,1,auto_debit
RP0016695,L000277,B00525,2024-02,97388.65,100233.07,0,on_time,909696.02,1,ACH
RP0014289,L000277,B00525,2024-03,97388.65,97781.38,0,on_time,812307.37,1,auto_debit
RP0011821,L000277,B00525,2024-04,97388.65,99994.28,0,on_time,714918.73,1,branch
RP0009324,L000277,B00525,2024-05,97388.65,22810.11,0,on_time,617530.08,1,auto_debit
RP0006806,L000277,B00525,2024-06,97388.65,97123.22,0,on_time,520141.43,0,auto_debit
RP0004269,L000277,B00525,2024-07,97388.65,96746.04,0,on_time,422752.78,1,auto_debit
RP0001724,L000277,B00525,2024-08,97388.65,96053.78,0,on_time,325364.13,0,auto_debit
RP0000449,L000277,B00525,2024-09,97388.65,99051.68,20,late_1_29,227975.48,0,auto_debit
RP0045622,L000323,B01393,2024-01,22132.03,22696.71,0,on_time,347233.51,1,auto_debit
RP0045202,L000323,B01393,2024-02,22132.03,21990.14,0,on_time,325101.48,1,auto_debit
RP0044639,L000323,B01393,2024-03,22132.03,21775.23,0,on_time,302969.45,0,ACH
RP0043932,L000323,B01393,2024-04,22132.03,21897.93,10,late_1_29,280837.43,1,wire
RP0043002,L000323,B01393,2024-05,22132.03,22075.55,0,on_time,258705.4,1,auto_debit
RP0041809,L000323,B01393,2024-06,22132.03,21811.4,0,on_time,236573.37,1,auto_debit
RP0040281,L000323,B01393,2024-07,22132.03,21761.17,0,on_time,214441.34,1,auto_debit
RP0038777,L000323,B01393,2024-08,22132.03,22127.27,2,on_time,192309.31,0,auto_debit
RP0024155,L000350,B00778,2024-12,2789.05,2766.48,0,on_time,77282.31,0,ACH
RP0022260,L000350,B00778,2025-01,2789.05,1230.59,0,on_time,74493.26,1,auto_debit
RP0020214,L000350,B00778,2025-02,2789.05,2779.7,0,on_time,71704.21,1,auto_debit
RP0018026,L000350,B00778,2025-03,2789.05,2076.38,0,on_time,68915.16,1,ACH
RP0015714,L000350,B00778,2025-04,2789.05,2844.52,0,on_time,66126.11,1,ACH
RP0013267,L000350,B00778,2025-05,2789.05,2835.51,2,on_time,63337.06,0,auto_debit
RP0010786,L000350,B00778,2025-06,2789.05,2867.42,10,late_1_29,60548.01,0,ACH
RP0008277,L000350,B00778,2025-07,2789.05,2769.7,0,on_time,57758.96,1,auto_debit
RP0005752,L000350,B00778,2025-08,2789.05,2839.09,2,on_time,54969.91,1,auto_debit
RP0004482,L000350,B00778,2025-09,2789.05,316.5,0,on_time,52180.86,0,ACH
RP0003211,L000350,B00778,2025-10,2789.05,2859.16,0,on_time,49391.81,1,ACH
RP0001939,L000350,B00778,2025-11,2789.05,2755.19,0,on_time,46602.76,0,ACH
RP0000665,L000350,B00778,2025-12,2789.05,2739.72,10,late_1_29,43813.71,1,ACH
RP0036586,L000357,B00077,2024-09,1222.65,1205.52,0,on_time,25196.54,1,ACH
RP0034935,L000357,B00077,2024-10,1222.65,1201.94,0,on_time,23973.89,1,auto_debit
RP0033055,L000357,B00077,2024-11,1222.65,1249.34,0,on_time,22751.24,1,auto_debit
RP0030991,L000357,B00077,2024-12,1222.65,1256.47,0,on_time,21528.59,1,auto_debit
RP0028771,L000357,B00077,2025-01,1222.65,1208.47,30,late_30_59,20305.94,1,auto_debit
RP0026397,L000357,B00077,2025-02,1222.65,1241.69,0,on_time,19083.29,1,wire
RP0023724,L000357,B00077,2025-03,1222.65,1233.53,0,on_time,17860.63,0,auto_debit
RP0020785,L000357,B00077,2025-04,1222.65,1210.27,0,on_time,16637.98,1,auto_debit
RP0017507,L000357,B00077,2025-05,1222.65,1205.92,0,on_time,15415.33,1,ACH
RP0015146,L000357,B00077,2025-06,1222.65,1253.07,0,on_time,14192.68,1,wire
RP0012688,L000357,B00077,2025-07,1222.65,1238.26,0,on_time,12970.03,1,auto_debit
RP0010200,L000357,B00077,2025-08,1222.65,1222.62,0,on_time,11747.38,1,ACH
RP0007688,L000357,B00077,2025-09,1222.65,1251.93,0,on_time,10524.73,1,ACH
RP0005157,L000357,B00077,2025-10,1222.65,1243.11,0,on_time,9302.08,0,ACH
RP0002614,L000357,B00077,2025-11,1222.65,1205.27,0,on_time,8079.43,1,ACH
RP0000065,L000357,B00077,2025-12,1222.65,1224.46,2,on_time,6856.78,1,auto_debit
RP0020913,L000372,B00259,2024-08,28143.9,28721.51,20,late_1_29,590508.32,0,auto_debit
RP0018764,L000372,B00259,2024-09,28143.9,28686.25,0,on_time,562364.42,1,ACH
RP0017641,L000372,B00259,2024-10,28143.9,15522.3,0,on_time,534220.52,0,auto_debit
RP0016490,L000372,B00259,2024-11,28143.9,26377.38,0,on_time,506076.62,1,ACH
RP0015292,L000372,B00259,2024-12,28143.9,28951.06,0,on_time,477932.72,1,auto_debit
RP0014069,L000372,B00259,2025-01,28143.9,2742.44,0,on_time,449788.82,1,auto_debit
RP0012837,L000372,B00259,2025-02,28143.9,27863.85,0,on_time,421644.92,0,ACH
RP0011598,L000372,B00259,2025-03,28143.9,27865.73,0,on_time,393501.02,1,ACH
RP0010351,L000372,B00259,2025-04,28143.9,28261.64,0,on_time,365357.12,1,auto_debit
RP0009099,L000372,B00259,2025-05,28143.9,27783.54,2,on_time,337213.22,1,ACH
RP0007841,L000372,B00259,2025-06,28143.9,28370.97,2,on_time,309069.32,1,auto_debit
RP0006578,L000372,B00259,2025-07,28143.9,28147.88,0,on_time,280925.42,1,ACH
RP0005311,L000372,B00259,2025-08,28143.9,28941.92,0,on_time,252781.52,1,ACH
RP0004040,L000372,B00259,2025-09,28143.9,28274.75,0,on_time,224637.62,1,auto_debit
RP0002768,L000372,B00259,2025-10,28143.9,28832.94,0,on_time,196493.72,1,auto_debit
RP0001495,L000372,B00259,2025-11,28143.9,27985.03,0,on_time,168349.82,0,auto_debit
RP0000220,L000372,B00259,2025-12,28143.9,27929.31,0,on_time,140205.92,1,ACH
RP0019653,L000393,B01479,2024-09,14691.69,14928.36,0,on_time,316357.33,1,ACH
RP0018556,L000393,B01479,2024-10,14691.69,14670.74,0,on_time,301665.63,1,auto_debit
RP0017431,L000393,B01479,2024-11,14691.69,14594.86,0,on_time,286973.94,1,auto_debit
RP0016274,L000393,B01479,2024-12,14691.69,14462.11,0,on_time,272282.24,1,auto_debit
RP0015064,L000393,B01479,2025-01,14691.69,14887.78,0,on_time,257590.55,1,branch
RP0013838,L000393,B01479,2025-02,14691.69,15023.45,0,on_time,242898.85,1,auto_debit
RP0012604,L000393,B01479,2025-03,14691.69,14943.65,0,on_time,228207.16,1,auto_debit
RP0011363,L000393,B01479,2025-04,14691.69,15050.63,0,on_time,213515.47,1,branch
RP0010116,L000393,B01479,2025-05,14691.69,14619.52,0,on_time,198823.77,1,wire
RP0008862,L000393,B01479,2025-06,14691.69,14844.94,2,on_time,184132.08,1,auto_debit
RP0007603,L000393,B01479,2025-07,14691.69,14897.46,0,on_time,169440.38,0,ACH
RP0006339,L000393,B01479,2025-08,14691.69,14703.53,0,on_time,154748.69,1,wire
RP0005072,L000393,B01479,2025-09,14691.69,14629.57,0,on_time,140056.99,1,auto_debit
RP0003801,L000393,B01479,2025-10,14691.69,14734.36,0,on_time,125365.3,1,auto_debit
RP0002529,L000393,B01479,2025-11,14691.69,5357.04,0,on_time,110673.61,1,auto_debit
RP0001255,L000393,B01479,2025-12,14691.69,14567.74,0,on_time,95981.91,0,auto_debit
RP0025514,L000401,B00056,2024-01,3627.91,3638.89,0,on_time,37381.38,1,auto_debit
RP0024625,L000401,B00056,2024-02,3627.91,2323.29,0,on_time,33753.46,1,wire
RP0023711,L000401,B00056,2024-03,3627.91,3689.62,0,on_time,30125.55,1,auto_debit
RP0046026,L000407,B00101,2024-01,4601.67,4736.6,0,on_time,145227.45,1,ACH
RP0045881,L000407,B00101,2024-02,4601.67,4650.2,0,on_time,140625.79,1,auto_debit
RP0045701,L000407,B00101,2024-03,4601.67,4682.77,0,on_time,136024.12,1,auto_debit
RP0045559,L000407,B00101,2024-04,4601.67,4566.64,2,on_time,131422.45,1,ACH
RP0045395,L000407,B00101,2024-05,4601.67,4636.74,2,on_time,126820.79,1,auto_debit
RP0045219,L000407,B00101,2024-06,4601.67,4690.85,0,on_time,122219.12,1,wire
RP0045015,L000407,B00101,2024-07,4601.67,4658.76,0,on_time,117617.45,1,auto_debit
RP0044660,L000407,B00101,2024-08,4601.67,4666.36,0,on_time,113015.79,1,ACH
RP0044255,L000407,B00101,2024-09,4601.67,4686.43,0,on_time,108414.12,1,auto_debit
RP0043796,L000407,B00101,2024-10,4601.67,4665.61,0,on_time,103812.45,0,auto_debit
RP0043240,L000407,B00101,2024-11,4601.67,4519.98,0,on_time,99210.79,0,ACH
RP0042599,L000407,B00101,2024-12,4601.67,4588.75,0,on_time,94609.12,1,ACH
RP0041857,L000407,B00101,2025-01,4601.67,4708.68,0,on_time,90007.45,1,auto_debit
RP0040986,L000407,B00101,2025-02,4601.67,4620.47,2,on_time,85405.79,1,auto_debit
RP0039998,L000407,B00101,2025-03,4601.67,4517.36,0,on_time,80804.12,1,ACH
RP0038852,L000407,B00101,2025-04,4601.67,4560.26,0,on_time,76202.45,1,wire
RP0037561,L000407,B00101,2025-05,4601.67,4685.86,0,on_time,71600.79,1,auto_debit
RP0036086,L000407,B00101,2025-06,4601.67,4730.93,2,on_time,66999.12,1,auto_debit
RP0034349,L000407,B00101,2025-07,4601.67,4625.86,0,on_time,62397.45,0,ACH
RP0032401,L000407,B00101,2025-08,4601.67,4655.92,0,on_time,57795.79,1,ACH
RP0030280,L000407,B00101,2025-09,4601.67,4618.0,0,on_time,53194.12,1,auto_debit
RP0028024,L000407,B00101,2025-10,4601.67,4679.16,0,on_time,48592.45,0,ACH
RP0025543,L000407,B00101,2025-11,4601.67,4584.44,0,on_time,43990.79,0,ACH
RP0022803,L000407,B00101,2025-12,4601.67,4523.94,0,on_time,39389.12,1,branch
RP0034858,L000422,B01382,2024-01,886.4,909.96,0,on_time,25858.57,1,ACH
RP0034253,L000422,B01382,2024-02,886.4,878.68,0,on_time,24972.17,1,ACH
RP0033625,L000422,B01382,2024-03,886.4,131.81,0,on_time,24085.77,1,ACH
RP0032968,L000422,B01382,2024-04,886.4,314.23,0,on_time,23199.37,1,ACH
RP0032296,L000422,B01382,2024-05,886.4,870.51,0,on_time,22312.97,1,auto_debit
RP0031605,L000422,B01382,2024-06,886.4,911.14,0,on_time,21426.56,0,auto_debit
RP0030896,L000422,B01382,2024-07,886.4,886.19,0,on_time,20540.16,0,auto_debit
RP0030167,L000422,B01382,2024-08,886.4,886.11,2,on_time,19653.76,1,wire
RP0029427,L000422,B01382,2024-09,886.4,901.35,0,on_time,18767.36,1,ACH
RP0028674,L000422,B01382,2024-10,886.4,147.19,0,on_time,17880.96,0,ACH
RP0027911,L000422,B01382,2024-11,886.4,497.66,0,on_time,16994.56,1,auto_debit
RP0027137,L000422,B01382,2024-12,886.4,908.44,0,on_time,16108.16,1,ACH
RP0026294,L000422,B01382,2025-01,886.4,768.01,20,late_1_29,15221.76,1,auto_debit
RP0025416,L000422,B01382,2025-02,886.4,897.84,0,on_time,14335.36,1,auto_debit
RP0024525,L000422,B01382,2025-03,886.4,877.65,0,on_time,13448.96,1,auto_debit
RP0023608,L000422,B01382,2025-04,886.4,907.76,2,on_time,12562.56,1,auto_debit
RP0022662,L000422,B01382,2025-05,886.4,908.31,2,on_time,11676.16,1,ACH
RP0021674,L000422,B01382,2025-06,886.4,673.59,0,on_time,10789.75,0,auto_debit
RP0020644,L000422,B01382,2025-07,886.4,897.29,0,on_time,9903.35,1,auto_debit
RP0019580,L000422,B01382,2025-08,886.4,902.59,10,late_1_29,9016.95,1,auto_debit
RP0018481,L000422,B01382,2025-09,886.4,473.54,0,on_time,8130.55,0,auto_debit
RP0017354,L000422,B01382,2025-10,886.4,886.98,0,on_time,7244.15,1,wire
RP0016196,L000422,B01382,2025-11,886.4,893.3,0,on_time,6357.75,1,wire
RP0014985,L000422,B01382,2025-12,886.4,911.11,10,late_1_29,5471.35,0,auto_debit
RP0021676,L000441,B01386,2024-06,2706.13,2670.06,0,on_time,42040.39,0,ACH
RP0020646,L000441,B01386,2024-07,2706.13,2699.69,0,on_time,39334.26,1,auto_debit
RP0019582,L000441,B01386,2024-08,2706.13,719.01,0,on_time,36628.12,1,auto_debit
RP0018483,L000441,B01386,2024-09,2706.13,35.79,0,on_time,33921.99,1,wire
RP0017356,L000441,B01386,2024-10,2706.13,2780.24,0,on_time,31215.86,1,auto_debit
RP0016198,L000441,B01386,2024-11,2706.13,2784.71,0,on_time,28509.73,1,ACH
RP0014987,L000441,B01386,2024-12,2706.13,1382.99,2,on_time,25803.6,0,auto_debit
RP0013761,L000441,B01386,2025-01,2706.13,2719.01,0,on_time,23097.46,1,ACH
RP0012526,L000441,B01386,2025-02,2706.13,2684.12,0,on_time,20391.33,1,auto_debit
RP0011284,L000441,B01386,2025-03,2706.13,2736.91,2,on_time,17685.2,0,auto_debit
RP0010037,L000441,B01386,2025-04,2706.13,2751.04,0,on_time,14979.07,1,wire
RP0008783,L000441,B01386,2025-05,2706.13,2745.74,20,late_1_29,12272.94,1,ACH
RP0007524,L000441,B01386,2025-06,2706.13,2666.65,0,on_time,9566.8,1,auto_debit
RP0006260,L000441,B01386,2025-07,2706.13,2740.82,0,on_time,6860.67,0,auto_debit
RP0004993,L000441,B01386,2025-08,2706.13,2765.78,2,on_time,4154.54,1,ACH
RP0003722,L000441,B01386,2025-09,2706.13,2767.4,0,on_time,1448.41,1,ACH
RP0002450,L000441,B01386,2025-10,2706.13,2668.18,0,on_time,0.0,1,auto_debit
RP0001176,L000441,B01386,2025-11,2706.13,52.04,0,on_time,0.0,0,ACH
RP0043777,L000445,B01473,2024-03,20968.26,21444.52,2,on_time,332599.98,1,auto_debit
RP0043411,L000445,B01473,2024-04,20968.26,21241.41,2,on_time,311631.71,1,ACH
RP0042796,L000445,B01473,2024-05,20968.26,20894.13,0,on_time,290663.45,1,auto_debit
RP0042084,L000445,B01473,2024-06,20968.26,21171.51,0,on_time,269695.19,1,auto_debit
RP0041251,L000445,B01473,2024-07,20968.26,20862.2,0,on_time,248726.92,0,ACH
RP0040299,L000445,B01473,2024-08,20968.26,20648.98,0,on_time,227758.66,1,ACH
RP0039582,L000445,B01473,2024-09,20968.26,4906.22,0,on_time,206790.4,1,auto_debit
RP0038798,L000445,B01473,2024-10,20968.26,21317.75,0,on_time,185822.13,1,ACH
RP0037949,L000445,B01473,2024-11,20968.26,21286.98,0,on_time,164853.87,1,ACH
RP0037034,L000445,B01473,2024-12,20968.26,6152.63,2,on_time,143885.61,1,auto_debit
RP0036023,L000445,B01473,2025-01,20968.26,20977.85,0,on_time,122917.34,0,ACH
RP0034887,L000445,B01473,2025-02,20968.26,21327.78,0,on_time,101949.08,1,ACH
RP0033656,L000445,B01473,2025-03,20968.26,21321.17,0,on_time,80980.82,1,auto_debit
RP0032331,L000445,B01473,2025-04,20968.26,21267.85,0,on_time,60012.55,1,auto_debit
RP0030934,L000445,B01473,2025-05,20968.26,21319.07,0,on_time,39044.29,1,branch
RP0029466,L000445,B01473,2025-06,20968.26,21566.9,0,on_time,18076.03,1,auto_debit
RP0027950,L000445,B01473,2025-07,20968.26,20639.55,0,on_time,0.0,1,ACH
RP0026335,L000445,B01473,2025-08,20968.26,21305.42,2,on_time,0.0,1,auto_debit
RP0026699,L000455,B00609,2024-01,6016.37,6139.34,0,on_time,177037.03,1,auto_debit
RP0025842,L000455,B00609,2024-02,6016.37,6117.54,0,on_time,171020.67,1,ACH
RP0024956,L000455,B00609,2024-03,6016.37,6192.61,0,on_time,165004.3,1,auto_debit
RP0024053,L000455,B00609,2024-04,6016.37,5921.71,0,on_time,158987.94,1,auto_debit
RP0023126,L000455,B00609,2024-05,6016.37,6013.84,2,on_time,152971.57,1,ACH
RP0022155,L000455,B00609,2024-06,6016.37,6130.07,0,on_time,146955.2,1,auto_debit
RP0021145,L000455,B00609,2024-07,6016.37,6046.4,0,on_time,140938.84,1,auto_debit
RP0020101,L000455,B00609,2024-08,6016.37,5919.79,0,on_time,134922.47,1,auto_debit
RP0019017,L000455,B00609,2024-09,6016.37,6186.02,0,on_time,128906.1,1,ACH
RP0017902,L000455,B00609,2024-10,6016.37,6144.47,0,on_time,122889.74,1,ACH
RP0016761,L000455,B00609,2024-11,6016.37,5940.1,10,late_1_29,116873.37,1,auto_debit
RP0015578,L000455,B00609,2024-12,6016.37,6106.07,10,late_1_29,110857.01,1,auto_debit
RP0014359,L000455,B00609,2025-01,6016.37,6005.28,0,on_time,104840.64,1,ACH
RP0013129,L000455,B00609,2025-02,6016.37,5979.37,0,on_time,98824.27,1,auto_debit
RP0011891,L000455,B00609,2025-03,6016.37,1412.28,0,on_time,92807.91,1,auto_debit
RP0010648,L000455,B00609,2025-04,6016.37,6079.7,2,on_time,86791.54,0,ACH
RP0009396,L000455,B00609,2025-05,6016.37,6145.48,0,on_time,80775.17,1,auto_debit
RP0008139,L000455,B00609,2025-06,6016.37,4427.55,2,on_time,74758.81,0,auto_debit
RP0006879,L000455,B00609,2025-07,6016.37,5984.28,20,late_1_29,68742.44,1,ACH
RP0005614,L000455,B00609,2025-08,6016.37,5900.04,0,on_time,62726.08,1,auto_debit
RP0004343,L000455,B00609,2025-09,6016.37,6170.07,0,on_time,56709.71,0,auto_debit
RP0003072,L000455,B00609,2025-10,6016.37,6183.08,10,late_1_29,50693.34,1,wire
RP0001799,L000455,B00609,2025-11,6016.37,6094.55,2,on_time,44676.98,1,auto_debit
RP0000524,L000455,B00609,2025-12,6016.37,5989.12,0,on_time,38660.61,0,auto_debit
RP0044104,L000459,B00067,2024-08,16631.61,16935.17,2,on_time,255558.57,1,auto_debit
RP0043612,L000459,B00067,2024-09,16631.61,16999.09,2,on_time,238926.96,0,ACH
RP0043032,L000459,B00067,2024-10,16631.61,17081.58,10,late_1_29,222295.36,1,wire
RP0042108,L000459,B00067,2024-11,16631.61,2021.63,0,on_time,205663.75,1,auto_debit
RP0040972,L000459,B00067,2024-12,16631.61,16629.63,0,on_time,189032.14,1,ACH
RP0039614,L000459,B00067,2025-01,16631.61,16878.35,0,on_time,172400.53,1,ACH
RP0037987,L000459,B00067,2025-02,16631.61,16892.73,0,on_time,155768.93,1,auto_debit
RP0036066,L000459,B00067,2025-03,16631.61,16916.44,0,on_time,139137.32,1,ACH
RP0033702,L000459,B00067,2025-04,16631.61,16641.97,0,on_time,122505.71,1,ACH
RP0030983,L000459,B00067,2025-05,16631.61,16741.79,0,on_time,105874.1,1,auto_debit
RP0028000,L000459,B00067,2025-06,16631.61,16759.15,0,on_time,89242.5,1,auto_debit
RP0024630,L000459,B00067,2025-07,16631.61,17022.85,0,on_time,72610.89,1,auto_debit
RP0020776,L000459,B00067,2025-08,16631.61,6060.1,0,on_time,55979.28,1,auto_debit
RP0016342,L000459,B00067,2025-09,16631.61,16807.49,0,on_time,39347.67,0,auto_debit
RP0011437,L000459,B00067,2025-10,16631.61,16860.58,0,on_time,22716.07,0,ACH
RP0006414,L000459,B00067,2025-11,16631.61,16930.54,2,on_time,6084.46,0,auto_debit
RP0001330,L000459,B00067,2025-12,16631.61,16827.46,0,on_time,0.0,0,auto_debit
RP0041040,L000495,B00349,2024-11,66518.96,68412.28,0,on_time,1066622.12,1,ACH
RP0040403,L000495,B00349,2024-12,66518.96,66542.28,0,on_time,1000103.16,1,auto_debit
RP0039696,L000495,B00349,2025-01,66518.96,65743.5,0,on_time,933584.2,1,auto_debit
RP0038920,L000495,B00349,2025-02,66518.96,67873.32,0,on_time,867065.23,1,auto_debit
RP0038079,L000495,B00349,2025-03,66518.96,65455.87,0,on_time,800546.27,1,auto_debit
RP0037176,L000495,B00349,2025-04,66518.96,67743.33,0,on_time,734027.31,0,auto_debit
RP0036177,L000495,B00349,2025-05,66518.96,66214.29,0,on_time,667508.35,1,ACH
RP0035052,L000495,B00349,2025-06,66518.96,67900.04,0,on_time,600989.39,0,ACH
RP0033828,L000495,B00349,2025-07,66518.96,67610.04,0,on_time,534470.43,1,ACH
RP0032513,L000495,B00349,2025-08,66518.96,68175.85,0,on_time,467951.47,1,auto_debit
RP0031122,L000495,B00349,2025-09,66518.96,68352.42,2,on_time,401432.51,1,auto_debit
RP0029661,L000495,B00349,2025-10,66518.96,66499.19,0,on_time,334913.54,1,wire
RP0028151,L000495,B00349,2025-11,66518.96,1945.12,0,on_time,268394.58,1,auto_debit
RP0026556,L000495,B00349,2025-12,66518.96,66924.7,0,on_time,201875.62,1,auto_debit
RP0046537,L000502,B00880,2024-02,10134.1,10204.98,0,on_time,162512.14,0,auto_debit
RP0046497,L000502,B00880,2024-03,10134.1,10119.08,0,on_time,152378.05,1,ACH
RP0046452,L000502,B00880,2024-04,10134.1,10070.38,2,on_time,142243.95,1,auto_debit
RP0046379,L000502,B00880,2024-05,10134.1,10250.42,0,on_time,132109.86,0,auto_debit
RP0046294,L000502,B00880,2024-06,10134.1,10283.56,0,on_time,121975.76,1,auto_debit
RP0046202,L000502,B00880,2024-07,10134.1,10405.75,2,on_time,111841.67,1,ACH
RP0046094,L000502,B00880,2024-08,10134.1,10242.71,2,on_time,101707.57,1,ACH
RP0045909,L000502,B00880,2024-09,10134.1,10278.72,0,on_time,91573.48,1,auto_debit
