payroll_id,business_id,payroll_month,employee_count,full_time_count,part_time_count,payroll_amount,avg_wage_estimate,overtime_hours_proxy,payroll_processor
PY0033425,B00425,2025-11,7,6,1,51232.48,7318.93,25.5,ADP
PY0033426,B00426,2025-11,20,14,6,137877.56,6893.88,53.7,Paychex
PY0033427,B00427,2025-11,4,2,2,17892.14,4473.04,41.2,Paychex
PY0033428,B00428,2025-11,7,5,2,38121.04,5445.86,24.6,Gusto
PY0033429,B00429,2025-11,23,16,7,118858.82,5167.77,27.2,manual
PY0033430,B00430,2025-11,7,5,2,23918.41,3416.92,28.5,Paychex
PY0033431,B00431,2025-11,6,4,2,23529.78,3921.63,67.0,Paychex
PY0033432,B00432,2025-11,4,2,2,33411.45,8352.86,10.7,Gusto
PY0033433,B00433,2025-11,4,3,1,20735.81,5183.95,51.5,ADP
PY0033434,B00434,2025-11,5,3,2,25986.4,5197.28,50.3,Paychex
PY0033435,B00435,2025-11,6,4,2,31746.9,5291.15,3.2,ADP
PY0033436,B00436,2025-11,3,2,1,9997.76,3332.59,76.5,ADP
PY0033437,B00437,2025-11,8,7,1,59011.85,7376.48,18.6,ADP
PY0033438,B00438,2025-11,14,10,4,61627.76,4401.98,5.0,QuickBooks
PY0033439,B00439,2025-11,24,19,5,77994.53,3249.77,26.2,Paychex
PY0033440,B00440,2025-11,2,1,1,26165.95,13082.98,36.8,Paychex
PY0033441,B00441,2025-11,4,2,2,23235.85,5808.96,47.9,ADP
PY0033442,B00442,2025-11,2,1,1,19742.96,9871.48,68.8,Paychex
PY0033443,B00443,2025-11,2,2,0,15881.5,7940.75,73.4,Gusto
PY0033444,B00444,2025-11,5,3,2,27626.0,5525.2,38.7,QuickBooks
PY0033445,B00445,2025-11,5,3,2,19252.44,3850.49,56.7,Paychex
PY0033446,B00446,2025-11,5,4,1,16389.68,3277.94,37.2,QuickBooks
PY0033447,B00447,2025-11,3,2,1,10483.78,3494.59,33.2,ADP
PY0033448,B00448,2025-11,3,2,1,19369.05,6456.35,68.8,Paychex
PY0033449,B00449,2025-11,4,2,2,12509.06,3127.27,76.5,ADP
PY0033450,B00450,2025-11,7,4,3,33296.5,4756.64,5.9,Gusto
PY0033451,B00451,2025-11,2,2,0,13004.78,6502.39,27.9,ADP
PY0033452,B00452,2025-11,9,7,2,55434.94,6159.44,58.8,Gusto
PY0033453,B00453,2025-11,28,18,10,132847.75,4744.56,79.1,Paychex
PY0033454,B00454,2025-11,7,5,2,28287.46,4041.07,24.1,ADP
PY0033455,B00455,2025-11,20,12,8,116271.29,5813.56,31.7,ADP
PY0033456,B00456,2025-11,6,4,2,16048.8,2674.8,34.6,ADP
PY0033457,B00457,2025-11,25,20,5,119251.63,4770.07,77.7,QuickBooks
PY0033458,B00458,2025-11,3,2,1,19426.14,6475.38,63.3,ADP
PY0033459,B00459,2025-11,3,2,1,18345.41,6115.14,45.4,ADP
PY0033460,B00460,2025-11,5,4,1,22122.92,4424.58,52.9,Gusto
PY0033461,B00461,2025-11,4,3,1,16343.43,4085.86,69.7,Gusto
PY0033462,B00462,2025-11,2,1,1,12131.78,6065.89,29.0,ADP
PY0033463,B00463,2025-11,3,3,0,18007.26,6002.42,42.4,ADP
PY0033464,B00464,2025-11,2,1,1,8908.73,4454.37,74.8,ADP
PY0033465,B00465,2025-11,8,6,2,59975.52,7496.94,26.0,ADP
PY0033466,B00466,2025-11,12,9,3,85914.09,7159.51,26.9,Gusto
PY0033467,B00467,2025-11,14,9,5,76142.35,5438.74,21.3,ADP
PY0033468,B00468,2025-11,19,13,6,85600.16,4505.27,53.8,ADP
PY0033469,B00469,2025-11,8,5,3,26482.19,3310.27,37.3,ADP
PY0033470,B00470,2025-11,11,6,5,32355.04,2941.37,22.3,ADP
PY0033471,B00471,2025-11,4,3,1,15074.15,3768.54,49.2,Gusto
PY0033472,B00472,2025-11,22,12,10,126376.01,5744.36,21.9,Paychex
PY0033473,B00473,2025-11,7,4,3,25843.11,3691.87,59.2,ADP
PY0033474,B00474,2025-11,5,3,2,26837.66,5367.53,66.0,QuickBooks
PY0033475,B00475,2025-11,5,3,2,17601.18,3520.24,8.3,manual
PY0033476,B00476,2025-11,4,2,2,26113.86,6528.47,7.6,Gusto
PY0033477,B00477,2025-11,4,3,1,14208.5,3552.13,46.3,Gusto
PY0033478,B00478,2025-11,13,9,4,67144.41,5164.95,64.2,Paychex
PY0033479,B00479,2025-11,4,3,1,15509.57,3877.39,21.5,ADP
PY0033480,B00480,2025-11,4,3,1,13078.38,3269.6,52.2,Paychex
PY0033481,B00481,2025-11,17,12,5,56421.75,3318.93,0.8,ADP
PY0033482,B00482,2025-11,16,12,4,53254.36,3328.4,11.9,ADP
PY0033483,B00483,2025-11,12,10,2,57811.19,4817.6,71.5,Paychex
PY0033484,B00484,2025-11,10,7,3,57047.35,5704.74,21.0,ADP
PY0033485,B00485,2025-11,6,4,2,22861.83,3810.31,78.5,ADP
PY0033486,B00486,2025-11,2,1,1,9084.22,4542.11,6.2,QuickBooks
PY0033487,B00487,2025-11,50,31,19,308206.57,6164.13,14.7,QuickBooks
PY0033488,B00488,2025-11,3,2,1,31713.52,10571.17,60.8,Gusto
PY0033489,B00489,2025-11,3,3,0,22873.83,7624.61,36.4,Paychex
PY0033490,B00490,2025-11,2,2,0,10853.41,5426.71,42.3,ADP
PY0033491,B00491,2025-11,3,2,1,7733.04,2577.68,53.2,Paychex
PY0033492,B00492,2025-11,43,31,12,130657.54,3038.55,11.5,Paychex
PY0033493,B00493,2025-11,5,4,1,31928.39,6385.68,4.2,Paychex
PY0033494,B00494,2025-11,5,3,2,31776.22,6355.24,27.1,ADP
PY0033495,B00495,2025-11,5,3,2,22259.25,4451.85,56.0,ADP
PY0033496,B00496,2025-11,11,7,4,66230.67,6020.97,15.9,QuickBooks
PY0033497,B00497,2025-11,2,2,0,25379.11,12689.56,70.4,Paychex
PY0033498,B00498,2025-11,18,10,8,62715.88,3484.22,51.1,QuickBooks
PY0033499,B00499,2025-11,6,4,2,35991.45,5998.58,56.7,Paychex
PY0033500,B00500,2025-11,3,2,1,12557.31,4185.77,7.0,ADP
PY0033501,B00501,2025-11,2,1,1,13514.0,6757.0,43.5,Paychex
PY0033502,B00502,2025-11,3,2,1,14966.38,4988.79,76.2,Gusto
PY0033503,B00503,2025-11,13,11,2,47537.93,3656.76,15.6,Paychex
PY0033504,B00504,2025-11,8,6,2,37591.49,4698.94,65.7,ADP
PY0033505,B00505,2025-11,5,3,2,28165.81,5633.16,14.8,ADP
PY0033506,B00506,2025-11,1,1,0,11069.4,11069.4,52.7,Gusto
PY0033507,B00507,2025-11,3,2,1,28098.03,9366.01,26.8,QuickBooks
PY0033508,B00508,2025-11,4,3,1,10214.39,2553.6,25.6,Paychex
PY0033509,B00509,2025-11,7,4,3,27177.65,3882.52,23.3,Paychex
PY0033510,B00510,2025-11,12,9,3,47542.06,3961.84,75.3,ADP
PY0033511,B00511,2025-11,14,8,6,56604.38,4043.17,43.8,Paychex
PY0033512,B00512,2025-11,7,5,2,24858.55,3551.22,57.4,ADP
PY0033513,B00513,2025-11,8,6,2,23941.75,2992.72,30.8,Paychex
PY0033514,B00514,2025-11,2,1,1,8922.92,4461.46,24.2,Gusto
PY0033515,B00515,2025-11,4,3,1,18507.9,4626.98,34.6,Gusto
PY0033516,B00516,2025-11,9,6,3,33645.8,3738.42,43.5,QuickBooks
PY0033517,B00517,2025-11,2,1,1,18490.62,9245.31,37.3,Gusto
PY0033518,B00518,2025-11,23,16,7,139083.8,6047.12,54.5,Paychex
PY0033519,B00519,2025-11,5,3,2,30423.57,6084.71,32.4,Paychex
PY0033520,B00520,2025-11,26,21,5,160357.44,6167.59,34.2,Paychex
PY0033521,B00521,2025-11,11,9,2,43171.55,3924.69,59.0,ADP
PY0033522,B00522,2025-11,4,3,1,18615.82,4653.96,51.4,QuickBooks
PY0033523,B00523,2025-11,10,7,3,39494.99,3949.5,64.1,Paychex
PY0033524,B00524,2025-11,10,8,2,46814.49,4681.45,61.9,ADP
PY0033525,B00525,2025-11,21,16,5,93479.66,4451.41,28.4,ADP
PY0033526,B00526,2025-11,9,6,3,51657.36,5739.71,51.6,Paychex
PY0033527,B00527,2025-11,3,3,0,18929.16,6309.72,40.3,Paychex
PY0033528,B00528,2025-11,45,31,14,272618.78,6058.2,54.5,Gusto
PY0033529,B00529,2025-11,45,32,13,137061.75,3045.82,22.5,Paychex
PY0033530,B00530,2025-11,18,10,8,105849.36,5880.52,48.1,Gusto
PY0033531,B00531,2025-11,11,7,4,79257.63,7205.24,14.8,QuickBooks
PY0033532,B00532,2025-11,3,2,1,19568.71,6522.9,40.8,ADP
PY0033533,B00533,2025-11,4,2,2,16249.38,4062.35,25.3,ADP
PY0033534,B00534,2025-11,3,2,1,9717.62,3239.21,45.8,ADP
PY0033535,B00535,2025-11,3,2,1,30949.28,10316.43,76.5,Paychex
PY0033536,B00536,2025-11,5,3,2,22226.97,4445.39,40.7,ADP
PY0033537,B00537,2025-11,3,2,1,16135.56,5378.52,30.4,ADP
PY0033538,B00538,2025-11,18,15,3,98280.92,5460.05,41.7,Gusto
PY0033539,B00539,2025-11,7,5,2,40209.67,5744.24,20.5,QuickBooks
PY0033540,B00540,2025-11,1,1,0,9189.88,9189.88,49.7,Gusto
PY0033541,B00541,2025-11,1,1,0,7015.16,7015.16,51.6,QuickBooks
PY0033542,B00542,2025-11,23,16,7,131271.24,5707.45,38.0,ADP
PY0033543,B00543,2025-11,6,4,2,20667.88,3444.65,14.3,QuickBooks
PY0033544,B00544,2025-11,7,4,3,40079.16,5725.59,56.2,Paychex
PY0033545,B00545,2025-11,4,3,1,16838.02,4209.51,50.0,Paychex
PY0033546,B00546,2025-11,4,2,2,19050.43,4762.61,31.2,ADP
PY0033547,B00547,2025-11,4,3,1,26090.43,6522.61,67.8,ADP
PY0033548,B00548,2025-11,49,31,18,284720.07,5810.61,38.5,Gusto
PY0033549,B00549,2025-11,10,6,4,68573.05,6857.31,51.0,QuickBooks
PY0033550,B00550,2025-11,17,13,4,71599.35,4211.73,27.9,manual
PY0033551,B00551,2025-11,4,3,1,24223.6,6055.9,19.0,ADP
PY0033552,B00552,2025-11,12,8,4,57154.21,4762.85,58.6,Paychex
PY0033553,B00553,2025-11,1,1,0,10913.53,10913.53,44.1,ADP
PY0033554,B00554,2025-11,1,1,0,12516.52,12516.52,10.3,Paychex
PY0033555,B00555,2025-11,10,7,3,31013.76,3101.38,42.7,ADP
PY0033556,B00556,2025-11,5,3,2,17794.46,3558.89,56.2,ADP
PY0033557,B00557,2025-11,11,7,4,52682.55,4789.32,33.9,QuickBooks
PY0033558,B00558,2025-11,8,5,3,39181.54,4897.69,75.7,ADP
PY0033559,B00559,2025-11,5,4,1,26922.19,5384.44,5.2,QuickBooks
PY0033560,B00560,2025-11,9,7,2,47960.62,5328.96,16.9,Paychex
PY0033561,B00561,2025-11,4,3,1,18846.36,4711.59,30.8,QuickBooks
PY0033562,B00562,2025-11,4,3,1,33877.76,8469.44,73.5,ADP
PY0033563,B00563,2025-11,12,7,5,78914.44,6576.2,65.0,ADP
PY0033564,B00564,2025-11,6,4,2,14440.86,2406.81,43.9,ADP
PY0033565,B00565,2025-11,5,3,2,32485.63,6497.13,10.2,ADP
PY0033566,B00566,2025-11,1,1,0,8604.01,8604.01,50.1,ADP
PY0033567,B00567,2025-11,3,3,0,10372.55,3457.52,28.0,Gusto
PY0033568,B00568,2025-11,2,1,1,9072.23,4536.12,69.4,QuickBooks
PY0033569,B00569,2025-11,14,11,3,49109.51,3507.82,25.7,ADP
PY0033570,B00570,2025-11,8,6,2,28292.79,3536.6,16.2,ADP
PY0033571,B00571,2025-11,1,1,0,10528.16,10528.16,37.2,QuickBooks
PY0033572,B00572,2025-11,6,4,2,32543.31,5423.89,27.5,Gusto
PY0033573,B00573,2025-11,4,2,2,37771.33,9442.83,1.9,ADP
PY0033574,B00574,2025-11,7,6,1,40966.58,5852.37,66.8,Gusto
PY0033575,B00575,2025-11,10,8,2,42149.11,4214.91,6.6,ADP
PY0033576,B00576,2025-11,35,21,14,193080.01,5516.57,60.2,Paychex
PY0033577,B00577,2025-11,5,3,2,42807.06,8561.41,33.9,Gusto
PY0033578,B00578,2025-11,13,10,3,75896.64,5838.2,6.8,Paychex
PY0033579,B00579,2025-11,5,4,1,29558.45,5911.69,74.0,Gusto
PY0033580,B00580,2025-11,18,14,4,93664.02,5203.56,16.6,QuickBooks
PY0033581,B00581,2025-11,1,1,0,9948.97,9948.97,8.6,Paychex
PY0033582,B00582,2025-11,8,5,3,60343.32,7542.92,28.5,ADP
PY0033583,B00583,2025-11,2,2,0,17443.62,8721.81,18.3,Paychex
PY0033584,B00584,2025-11,8,5,3,60254.85,7531.86,39.1,Paychex
PY0033585,B00585,2025-11,3,2,1,8781.61,2927.2,24.2,Paychex
PY0033586,B00586,2025-11,5,4,1,16511.32,3302.26,70.9,ADP
PY0033587,B00587,2025-11,8,5,3,55514.97,6939.37,20.9,Gusto
PY0033588,B00588,2025-11,6,5,1,31592.87,5265.48,66.4,ADP
PY0033589,B00589,2025-11,8,5,3,30027.6,3753.45,5.7,QuickBooks
PY0033590,B00590,2025-11,19,12,7,78728.29,4143.59,15.5,ADP
PY0033591,B00591,2025-11,9,6,3,30353.21,3372.58,14.8,Gusto
PY0033592,B00592,2025-11,11,7,4,35606.67,3236.97,62.2,Gusto
PY0033593,B00593,2025-11,4,3,1,24050.51,6012.63,56.5,Gusto
PY0033594,B00594,2025-11,2,1,1,18598.71,9299.36,38.7,ADP
PY0033595,B00595,2025-11,6,4,2,30969.67,5161.61,62.3,Paychex
PY0033596,B00596,2025-11,5,4,1,27247.37,5449.47,9.8,Gusto
PY0033597,B00597,2025-11,9,5,4,37997.04,4221.89,7.0,QuickBooks
PY0033598,B00598,2025-11,3,2,1,10565.06,3521.69,79.4,QuickBooks
PY0033599,B00599,2025-11,4,3,1,25721.88,6430.47,35.3,ADP
PY0033600,B00600,2025-11,3,2,1,23151.76,7717.25,30.8,Gusto
PY0033601,B00601,2025-11,6,4,2,28561.57,4760.26,39.8,ADP
PY0033602,B00602,2025-11,4,2,2,13423.07,3355.77,41.5,Gusto
PY0033603,B00603,2025-11,34,20,14,165403.15,4864.8,44.8,ADP
PY0033604,B00604,2025-11,6,4,2,21856.58,3642.76,30.4,Gusto
PY0033605,B00605,2025-11,5,4,1,24336.04,4867.21,74.6,Paychex
PY0033606,B00606,2025-11,5,3,2,27477.0,5495.4,45.6,Paychex
PY0033607,B00607,2025-11,7,5,2,27264.12,3894.87,79.5,ADP
PY0033608,B00608,2025-11,7,6,1,34571.7,4938.81,64.3,Gusto
PY0033609,B00609,2025-11,2,2,0,10941.13,5470.57,68.8,Paychex
PY0033610,B00610,2025-11,26,17,9,79719.82,3066.15,47.4,ADP
PY0033611,B00611,2025-11,53,31,22,322603.74,6086.86,0.4,Gusto
PY0033612,B00612,2025-11,2,1,1,19405.84,9702.92,69.3,Paychex
PY0033613,B00613,2025-11,2,1,1,18308.42,9154.21,36.0,ADP
PY0033614,B00614,2025-11,43,34,9,254758.65,5924.62,77.6,Paychex
PY0033615,B00615,2025-11,1,1,0,9480.8,9480.8,4.4,QuickBooks
PY0033616,B00616,2025-11,14,11,3,65107.7,4650.55,4.0,Paychex
PY0033617,B00617,2025-11,8,4,4,27868.12,3483.52,19.6,Paychex
PY0033618,B00618,2025-11,5,3,2,43643.69,8728.74,21.7,Gusto
PY0033619,B00619,2025-11,4,3,1,19251.44,4812.86,27.7,Paychex
PY0033620,B00620,2025-11,22,15,7,87913.8,3996.08,19.3,Gusto
PY0033621,B00621,2025-11,32,24,8,168962.55,5280.08,14.3,QuickBooks
PY0033622,B00622,2025-11,7,4,3,56343.94,8049.13,6.7,QuickBooks
PY0033623,B00623,2025-11,9,7,2,62209.1,6912.12,7.6,QuickBooks
PY0033624,B00624,2025-11,13,10,3,43301.17,3330.86,30.0,ADP
PY0033625,B00625,2025-11,1,1,0,12170.81,12170.81,37.7,Paychex
PY0033626,B00626,2025-11,3,2,1,19991.39,6663.8,39.4,Paychex
PY0033627,B00627,2025-11,10,6,4,27212.34,2721.23,78.8,ADP
PY0033628,B00628,2025-11,1,1,0,6329.52,6329.52,5.7,Paychex
PY0033629,B00629,2025-11,3,2,1,19241.09,6413.7,74.8,Gusto
PY0033630,B00630,2025-11,31,21,10,95630.64,3084.86,57.0,ADP
PY0033631,B00631,2025-11,2,2,0,19450.79,9725.4,5.4,Paychex
PY0033632,B00632,2025-11,16,9,7,64321.52,4020.1,64.0,Paychex
PY0033633,B00633,2025-11,7,6,1,40671.73,5810.25,9.6,Gusto
PY0033634,B00634,2025-11,16,11,5,59166.38,3697.9,71.0,Gusto
PY0033635,B00635,2025-11,17,10,7,105339.86,6196.46,42.4,Paychex
PY0033636,B00636,2025-11,3,2,1,11897.53,3965.84,61.3,Paychex
PY0033637,B00637,2025-11,5,4,1,26269.74,5253.95,15.9,QuickBooks
PY0033638,B00638,2025-11,5,4,1,21943.76,4388.75,38.9,ADP
PY0033639,B00639,2025-11,4,3,1,11060.36,2765.09,34.0,QuickBooks
PY0033640,B00640,2025-11,2,1,1,23065.28,11532.64,64.6,Gusto
PY0033641,B00641,2025-11,13,8,5,82853.65,6373.36,40.7,QuickBooks
PY0033642,B00642,2025-11,46,32,14,254840.74,5540.02,39.2,ADP
PY0033643,B00643,2025-11,10,6,4,78613.22,7861.32,58.5,QuickBooks
PY0033644,B00644,2025-11,4,3,1,22436.03,5609.01,17.0,QuickBooks
PY0033645,B00645,2025-11,3,2,1,31569.3,10523.1,53.1,Gusto
PY0033646,B00646,2025-11,4,3,1,11778.86,2944.72,28.7,ADP
PY0033647,B00647,2025-11,11,7,4,39490.66,3590.06,2.9,Paychex
PY0033648,B00648,2025-11,2,1,1,9750.28,4875.14,64.5,ADP
PY0033649,B00649,2025-11,4,2,2,19728.16,4932.04,37.7,Paychex
PY0033650,B00650,2025-11,2,2,0,14734.53,7367.27,31.3,Paychex
PY0033651,B00651,2025-11,11,7,4,44188.13,4017.1,67.4,Paychex
PY0033652,B00652,2025-11,3,2,1,8823.28,2941.09,33.1,Paychex
PY0033653,B00653,2025-11,4,3,1,19496.08,4874.02,18.7,ADP
PY0033654,B00654,2025-11,2,1,1,16550.51,8275.25,75.9,manual
PY0033655,B00655,2025-11,19,16,3,76974.64,4051.3,59.0,Gusto
PY0033656,B00656,2025-11,3,2,1,14578.88,4859.63,63.2,Paychex
PY0033657,B00657,2025-11,4,3,1,25482.14,6370.54,40.3,Paychex
PY0033658,B00658,2025-11,11,8,3,40065.28,3642.3,41.0,Paychex
PY0033659,B00659,2025-11,5,4,1,25416.81,5083.36,23.6,Paychex
PY0033660,B00660,2025-11,5,4,1,21212.36,4242.47,59.7,ADP
PY0033661,B00661,2025-11,1,1,0,15306.03,15306.03,64.5,ADP
PY0033662,B00662,2025-11,3,2,1,17874.49,5958.16,40.3,ADP
PY0033663,B00663,2025-11,24,14,10,113391.77,4724.66,28.9,Gusto
PY0033664,B00664,2025-11,2,1,1,19369.7,9684.85,3.4,ADP
PY0033665,B00665,2025-11,22,14,8,87383.38,3971.97,26.2,Gusto
PY0033666,B00666,2025-11,5,3,2,32515.67,6503.13,47.7,ADP
PY0033667,B00667,2025-11,2,1,1,17998.59,8999.3,55.3,Paychex
PY0033668,B00668,2025-11,3,3,0,12328.57,4109.52,26.3,ADP
PY0033669,B00669,2025-11,4,3,1,37708.28,9427.07,41.2,ADP
PY0033670,B00670,2025-11,37,26,11,126532.62,3419.8,30.6,Paychex
PY0033671,B00671,2025-11,10,6,4,38796.53,3879.65,75.6,ADP
PY0033672,B00672,2025-11,2,1,1,8832.63,4416.31,30.1,QuickBooks
PY0033673,B00673,2025-11,5,3,2,18979.18,3795.84,40.6,Gusto
PY0033674,B00674,2025-11,4,2,2,16420.62,4105.16,27.0,ADP
PY0033675,B00675,2025-11,12,7,5,69258.82,5771.57,67.2,ADP
PY0033676,B00676,2025-11,6,4,2,23550.87,3925.15,24.4,QuickBooks
PY0033677,B00677,2025-11,1,1,0,8098.64,8098.64,20.4,Gusto
PY0033678,B00678,2025-11,11,7,4,49037.35,4457.94,30.2,ADP
PY0033679,B00679,2025-11,6,4,2,25526.91,4254.48,68.1,ADP
PY0033680,B00680,2025-11,7,4,3,56140.8,8020.11,69.3,ADP
PY0033681,B00681,2025-11,4,3,1,29976.8,7494.2,77.4,Paychex
PY0033682,B00682,2025-11,9,7,2,46043.85,5115.98,42.9,ADP
PY0033683,B00683,2025-11,13,10,3,53234.65,4094.97,42.5,ADP
PY0033684,B00684,2025-11,5,3,2,19179.58,3835.92,63.8,ADP
PY0033685,B00685,2025-11,28,16,12,179278.55,6402.81,56.4,Paychex
PY0033686,B00686,2025-11,8,5,3,56369.41,7046.18,32.0,QuickBooks
PY0033687,B00687,2025-11,2,2,0,7171.92,3585.96,50.8,Gusto
PY0033688,B00688,2025-11,5,3,2,27520.38,5504.08,17.1,manual
PY0033689,B00689,2025-11,4,2,2,9401.45,2350.36,70.8,ADP
PY0033690,B00690,2025-11,25,20,5,88761.01,3550.44,45.9,Gusto
PY0033691,B00691,2025-11,3,2,1,11032.96,3677.65,9.3,Gusto
PY0033692,B00692,2025-11,1,1,0,9042.98,9042.98,3.2,Paychex
PY0033693,B00693,2025-11,1,1,0,12335.39,12335.39,66.1,Paychex
PY0033694,B00694,2025-11,3,2,1,15397.88,5132.63,66.6,Gusto
PY0033695,B00695,2025-11,29,24,5,119143.25,4108.39,58.7,Paychex
PY0033696,B00696,2025-11,23,19,4,81900.07,3560.87,46.6,Paychex
PY0033697,B00697,2025-11,5,4,1,14766.92,2953.38,28.0,Gusto
PY0033698,B00698,2025-11,3,2,1,11046.69,3682.23,24.6,Paychex
PY0033699,B00699,2025-11,13,8,5,47458.96,3650.69,74.3,Paychex
PY0033700,B00700,2025-11,4,3,1,18325.8,4581.45,55.2,Paychex
PY0033701,B00701,2025-11,4,3,1,22310.06,5577.52,63.6,Gusto
PY0033702,B00702,2025-11,2,1,1,13306.68,6653.34,17.9,ADP
PY0033703,B00703,2025-11,5,3,2,34831.81,6966.36,32.5,Gusto
PY0033704,B00704,2025-11,14,10,4,48664.95,3476.07,44.3,Gusto
PY0033705,B00705,2025-11,5,3,2,37456.82,7491.36,21.8,QuickBooks
PY0033706,B00706,2025-11,28,17,11,163122.48,5825.8,49.6,ADP
PY0033707,B00707,2025-11,21,15,6,76799.8,3657.13,12.2,QuickBooks
PY0033708,B00708,2025-11,14,11,3,90243.2,6445.94,22.6,ADP
PY0033709,B00709,2025-11,4,3,1,18110.36,4527.59,71.7,ADP
PY0033710,B00710,2025-11,11,9,2,47891.23,4353.75,17.7,ADP
PY0033711,B00711,2025-11,4,3,1,16979.42,4244.85,60.3,QuickBooks
PY0033712,B00712,2025-11,23,15,8,116858.94,5080.82,78.9,ADP
PY0033713,B00713,2025-11,5,4,1,22242.02,4448.4,4.5,Gusto
PY0033714,B00714,2025-11,47,38,9,308470.15,6563.19,26.9,ADP
PY0033715,B00715,2025-11,15,9,6,47642.84,3176.19,42.6,Paychex
PY0033716,B00716,2025-11,15,13,2,45800.13,3053.34,55.1,Gusto
PY0033717,B00717,2025-11,1,1,0,11164.2,11164.2,8.5,ADP
PY0033718,B00718,2025-11,9,5,4,38030.72,4225.64,35.0,ADP
PY0033719,B00719,2025-11,5,3,2,20951.82,4190.36,76.6,ADP
PY0033720,B00720,2025-11,16,13,3,81095.21,5068.45,77.2,Gusto
PY0033721,B00721,2025-11,4,3,1,17055.69,4263.92,7.7,Gusto
PY0033722,B00722,2025-11,17,13,4,56938.48,3349.32,39.7,Gusto
PY0033723,B00723,2025-11,14,10,4,83289.19,5949.23,8.2,Gusto
PY0033724,B00724,2025-11,13,10,3,65463.68,5035.67,74.5,Paychex
PY0033725,B00725,2025-11,2,1,1,11320.87,5660.44,76.8,Gusto
PY0033726,B00726,2025-11,2,1,1,17779.58,8889.79,28.9,ADP
PY0033727,B00727,2025-11,3,2,1,21105.48,7035.16,3.9,Gusto
PY0033728,B00728,2025-11,5,4,1,30237.16,6047.43,76.3,ADP
PY0033729,B00729,2025-11,1,1,0,8971.81,8971.81,33.0,Paychex
PY0033730,B00730,2025-11,5,3,2,34775.21,6955.04,75.0,QuickBooks
PY0033731,B00731,2025-11,6,5,1,29579.96,4929.99,35.0,ADP
PY0033732,B00732,2025-11,4,2,2,22206.53,5551.63,6.5,Paychex
PY0033733,B00733,2025-11,2,1,1,11105.34,5552.67,79.6,Paychex
PY0033734,B00734,2025-11,5,4,1,17763.16,3552.63,11.2,Gusto
PY0033735,B00735,2025-11,10,6,4,49799.23,4979.92,25.0,ADP
PY0033736,B00736,2025-11,9,7,2,42493.64,4721.52,30.6,ADP
PY0033737,B00737,2025-11,6,5,1,22372.27,3728.71,73.8,Paychex
PY0033738,B00738,2025-11,13,9,4,41453.64,3188.74,67.5,ADP
PY0033739,B00739,2025-11,4,3,1,20369.73,5092.43,7.5,ADP
PY0033740,B00740,2025-11,8,6,2,52495.46,6561.93,52.2,ADP
PY0033741,B00741,2025-11,44,34,10,181922.9,4134.61,53.8,QuickBooks
PY0033742,B00742,2025-11,10,8,2,55028.27,5502.83,59.1,QuickBooks
PY0033743,B00743,2025-11,11,6,5,50109.58,4555.42,57.6,QuickBooks
PY0033744,B00744,2025-11,3,2,1,9486.52,3162.17,38.9,Gusto
PY0033745,B00745,2025-11,3,3,0,14671.55,4890.52,20.3,ADP
PY0033746,B00746,2025-11,8,5,3,52025.11,6503.14,48.3,Paychex
PY0033747,B00747,2025-11,4,2,2,30535.76,7633.94,27.6,Paychex
PY0033748,B00748,2025-11,2,1,1,14569.95,7284.98,22.4,Gusto
PY0033749,B00749,2025-11,4,3,1,15109.57,3777.39,60.3,Gusto
PY0033750,B00750,2025-11,2,1,1,17430.52,8715.26,65.2,ADP
PY0033751,B00751,2025-11,6,4,2,15127.62,2521.27,39.4,ADP
PY0033752,B00752,2025-11,3,2,1,24581.44,8193.81,28.3,ADP
PY0033753,B00753,2025-11,26,15,11,131403.75,5053.99,35.9,ADP
PY0033754,B00754,2025-11,3,2,1,30314.04,10104.68,8.3,ADP
PY0033755,B00755,2025-11,10,8,2,42474.17,4247.42,17.9,Gusto
PY0033756,B00756,2025-11,5,4,1,20763.38,4152.68,50.1,Paychex
PY0033757,B00757,2025-11,1,1,0,9571.43,9571.43,43.2,Paychex
PY0033758,B00758,2025-11,8,4,4,53012.8,6626.6,19.3,Paychex
PY0033759,B00759,2025-11,2,1,1,16024.64,8012.32,51.8,Gusto
PY0033760,B00760,2025-11,4,3,1,24126.61,6031.65,38.6,Paychex
PY0033761,B00761,2025-11,6,3,3,22605.68,3767.61,48.8,ADP
PY0033762,B00762,2025-11,7,4,3,29882.13,4268.88,43.1,ADP
PY0033763,B00763,2025-11,1,1,0,7424.12,7424.12,14.9,QuickBooks
PY0033764,B00764,2025-11,37,29,8,114768.06,3101.84,24.8,Paychex
PY0033765,B00765,2025-11,10,8,2,29122.44,2912.24,52.4,QuickBooks
PY0033766,B00766,2025-11,5,3,2,29551.54,5910.31,8.7,Paychex
PY0033767,B00767,2025-11,4,3,1,28169.66,7042.42,64.2,Paychex
PY0033768,B00768,2025-11,4,2,2,23526.02,5881.51,9.6,ADP
PY0033769,B00769,2025-11,8,5,3,32960.67,4120.08,75.9,Paychex
PY0033770,B00770,2025-11,4,3,1,12873.19,3218.3,10.2,ADP
PY0033771,B00771,2025-11,9,8,1,40582.59,4509.18,63.5,ADP
PY0033772,B00772,2025-11,10,8,2,37430.54,3743.05,34.9,Paychex
PY0033773,B00773,2025-11,31,23,8,158024.81,5097.57,4.4,ADP
