review_id,business_id,review_month,review_type,review_action,internal_watchlist_flag_after_review,review_reason,notes_available_flag
CR0008624,B01237,2024-12,automated,watchlist_add,1,collection_delay,0
CR0008625,B01237,2025-03,automated,manual_review,1,collection_delay,0
CR0008626,B01237,2025-06,relationship_manager,manual_review,1,cash_flow_change,1
CR0008627,B01237,2025-09,relationship_manager,watchlist_add,1,repayment_behavior,0
CR0008628,B01237,2025-12,relationship_manager,watchlist_add,1,collection_delay,0
CR0008629,B01240,2024-03,relationship_manager,manual_review,1,industry_conditions,1
CR0008630,B01240,2024-06,automated,limit_decrease,1,industry_conditions,0
CR0008631,B01240,2024-09,relationship_manager,limit_decrease,1,repayment_behavior,0
CR0008632,B01240,2024-12,automated,limit_decrease,1,cash_flow_change,0
CR0008633,B01240,2025-03,automated,watchlist_add,1,cash_flow_change,1
CR0008634,B01240,2025-12,relationship_manager,watchlist_add,1,industry_conditions,0
CR0008635,B01252,2024-03,automated,manual_review,1,collection_delay,0
CR0008636,B01252,2024-06,automated,manual_review,1,cash_flow_change,1
CR0008637,B01252,2025-03,automated,watchlist_add,1,cash_flow_change,1
CR0008638,B01252,2025-06,relationship_manager,watchlist_add,1,portfolio_review,0
CR0008639,B01252,2025-09,automated,limit_decrease,1,repayment_behavior,0
CR0008640,B01252,2025-12,automated,manual_review,1,cash_flow_change,0
CR0008641,B01258,2024-03,automated,watchlist_add,1,industry_conditions,0
CR0008642,B01258,2024-12,automated,limit_decrease,1,repayment_behavior,1
CR0008643,B01258,2025-03,relationship_manager,limit_decrease,1,repayment_behavior,1
CR0008644,B01258,2025-06,automated,watchlist_add,1,cash_flow_change,1
CR0008645,B01258,2025-09,automated,manual_review,1,industry_conditions,0
CR0008646,B01258,2025-12,automated,watchlist_add,1,cash_flow_change,0
CR0008647,B01264,2024-03,relationship_manager,manual_review,1,industry_conditions,0
CR0008648,B01264,2024-09,automated,watchlist_add,1,repayment_behavior,1
CR0008649,B01264,2024-12,automated,limit_decrease,1,industry_conditions,1
CR0008650,B01264,2025-03,automated,limit_decrease,1,industry_conditions,1
CR0008651,B01264,2025-06,risk_team,no_change,0,collection_delay,0
CR0008652,B01264,2025-09,automated,manual_review,1,repayment_behavior,1
CR0008653,B01264,2025-12,automated,watchlist_add,1,repayment_behavior,1
CR0008654,B01281,2024-03,relationship_manager,watchlist_add,1,cash_flow_change,0
CR0008655,B01281,2024-06,risk_team,watchlist_add,1,repayment_behavior,0
CR0008656,B01281,2024-09,relationship_manager,watchlist_add,1,repayment_behavior,0
CR0008657,B01281,2024-12,relationship_manager,limit_decrease,1,collection_delay,1
CR0008658,B01281,2025-03,relationship_manager,watchlist_add,1,cash_flow_change,0
CR0008659,B01281,2025-06,automated,no_change,0,cash_flow_change,0
CR0008660,B01281,2025-09,relationship_manager,limit_decrease,1,repayment_behavior,1
CR0008661,B01297,2024-03,relationship_manager,manual_review,1,collection_delay,0
CR0008662,B01297,2024-09,relationship_manager,limit_decrease,1,collection_delay,1
CR0008663,B01297,2024-12,relationship_manager,manual_review,1,cash_flow_change,1
CR0008664,B01297,2025-03,relationship_manager,manual_review,1,collection_delay,0
CR0008665,B01297,2025-09,relationship_manager,watchlist_add,1,collection_delay,1
CR0008666,B01297,2025-12,relationship_manager,watchlist_add,1,collection_delay,0
CR0008667,B01300,2024-03,automated,limit_decrease,1,cash_flow_change,0
CR0008668,B01300,2024-06,automated,watchlist_add,1,cash_flow_change,0
CR0008669,B01300,2024-09,automated,watchlist_add,1,industry_conditions,1
CR0008670,B01300,2025-03,relationship_manager,limit_decrease,1,repayment_behavior,0
CR0008671,B01300,2025-06,risk_team,limit_decrease,1,collection_delay,0
CR0008672,B01300,2025-09,automated,limit_decrease,1,collection_delay,0
CR0008673,B01300,2025-12,risk_team,manual_review,1,repayment_behavior,0
CR0008674,B01331,2024-03,automated,watchlist_add,1,repayment_behavior,0
CR0008675,B01331,2024-06,risk_team,watchlist_add,1,repayment_behavior,0
CR0008676,B01331,2024-09,relationship_manager,watchlist_add,1,repayment_behavior,1
CR0008677,B01331,2024-12,automated,limit_decrease,1,repayment_behavior,0
CR0008678,B01331,2025-03,relationship_manager,manual_review,1,collection_delay,1
CR0008679,B01331,2025-06,automated,limit_decrease,1,repayment_behavior,0
CR0008680,B01331,2025-09,risk_team,watchlist_add,1,repayment_behavior,1
CR0008681,B01331,2025-12,relationship_manager,manual_review,1,cash_flow_change,1
CR0008682,B01339,2024-03,relationship_manager,watchlist_add,1,cash_flow_change,1
CR0008683,B01339,2024-06,relationship_manager,watchlist_add,1,collection_delay,0
CR0008684,B01339,2024-09,relationship_manager,manual_review,1,repayment_behavior,1
CR0008685,B01339,2025-03,automated,limit_decrease,1,industry_conditions,0
CR0008686,B01339,2025-06,automated,manual_review,1,repayment_behavior,0
CR0008687,B01339,2025-09,relationship_manager,no_change,0,cash_flow_change,0
CR0008688,B01339,2025-12,automated,limit_decrease,1,collection_delay,0
CR0008689,B01350,2024-03,automated,limit_decrease,1,repayment_behavior,0
CR0008690,B01350,2024-06,automated,limit_decrease,1,repayment_behavior,1
CR0008691,B01350,2024-09,automated,watchlist_add,1,cash_flow_change,1
CR0008692,B01350,2025-03,relationship_manager,limit_decrease,1,cash_flow_change,1
CR0008693,B01350,2025-06,automated,manual_review,1,industry_conditions,1
CR0008694,B01350,2025-09,automated,watchlist_add,1,portfolio_review,1
CR0008695,B01350,2025-12,automated,manual_review,1,collection_delay,0
CR0008696,B01390,2024-06,relationship_manager,manual_review,1,repayment_behavior,0
CR0008697,B01390,2024-09,automated,watchlist_add,1,collection_delay,0
CR0008698,B01390,2025-03,automated,no_change,0,repayment_behavior,1
CR0008699,B01390,2025-12,relationship_manager,limit_decrease,1,collection_delay,1
CR0008700,B01400,2024-03,automated,watchlist_add,1,cash_flow_change,0
CR0008701,B01400,2024-06,risk_team,watchlist_add,1,repayment_behavior,0
CR0008702,B01400,2024-09,relationship_manager,limit_decrease,1,repayment_behavior,0
CR0008703,B01400,2024-12,relationship_manager,watchlist_add,1,portfolio_review,1
CR0008704,B01400,2025-06,relationship_manager,limit_decrease,1,cash_flow_change,0
CR0008705,B01400,2025-12,automated,limit_decrease,1,cash_flow_change,0
CR0008706,B01405,2024-03,relationship_manager,limit_decrease,1,repayment_behavior,1
CR0008707,B01405,2024-06,relationship_manager,watchlist_add,1,collection_delay,1
CR0008708,B01405,2024-12,relationship_manager,limit_decrease,1,collection_delay,0
CR0008709,B01405,2025-03,risk_team,watchlist_add,1,cash_flow_change,0
CR0008710,B01405,2025-09,relationship_manager,watchlist_add,1,repayment_behavior,0
CR0008711,B01405,2025-12,automated,watchlist_add,1,repayment_behavior,0
CR0008712,B01450,2024-03,relationship_manager,no_change,0,collection_delay,1
CR0008713,B01450,2024-06,relationship_manager,watchlist_add,1,collection_delay,0
CR0008714,B01450,2024-09,automated,manual_review,1,repayment_behavior,1
CR0008715,B01450,2024-12,risk_team,watchlist_add,1,repayment_behavior,1
CR0008716,B01450,2025-06,relationship_manager,watchlist_add,1,collection_delay,1
CR0008717,B01450,2025-09,automated,limit_decrease,1,repayment_behavior,1
CR0008718,B01450,2025-12,automated,limit_decrease,1,portfolio_review,0
CR0008719,B01467,2024-06,relationship_manager,manual_review,1,repayment_behavior,1
CR0008720,B01467,2024-09,automated,limit_decrease,1,cash_flow_change,1
CR0008721,B01467,2024-12,relationship_manager,limit_decrease,1,collection_delay,0
CR0008722,B01467,2025-06,automated,watchlist_add,1,collection_delay,0
CR0008723,B01467,2025-09,automated,watchlist_add,1,collection_delay,1
CR0008724,B01467,2025-12,relationship_manager,watchlist_add,1,repayment_behavior,0
CR0008725,B01469,2024-06,automated,limit_decrease,1,repayment_behavior,0
CR0008726,B01469,2024-09,relationship_manager,manual_review,1,cash_flow_change,0
CR0008727,B01469,2025-03,automated,limit_decrease,1,cash_flow_change,0
CR0008728,B01469,2025-06,relationship_manager,watchlist_add,1,industry_conditions,0
CR0008729,B01469,2025-09,automated,limit_decrease,1,collection_delay,0
CR0008730,B01469,2025-12,relationship_manager,watchlist_add,1,repayment_behavior,1
CR0008731,B01486,2024-03,relationship_manager,watchlist_add,1,repayment_behavior,0
CR0008732,B01486,2024-06,automated,limit_decrease,1,collection_delay,1
CR0008733,B01486,2024-09,relationship_manager,manual_review,1,cash_flow_change,1
CR0008734,B01486,2024-12,relationship_manager,watchlist_add,1,repayment_behavior,0
CR0008735,B01486,2025-03,relationship_manager,limit_decrease,1,cash_flow_change,0
CR0008736,B01486,2025-06,relationship_manager,watchlist_add,1,cash_flow_change,0
CR0008737,B01486,2025-09,relationship_manager,watchlist_add,1,collection_delay,0
CR0008738,B01486,2025-12,automated,manual_review,1,cash_flow_change,0
CR0008739,B01493,2024-03,relationship_manager,limit_decrease,1,cash_flow_change,1
CR0008740,B01493,2024-06,automated,watchlist_add,1,collection_delay,1
CR0008741,B01493,2024-09,relationship_manager,watchlist_add,1,collection_delay,1
CR0008742,B01493,2024-12,automated,limit_decrease,1,collection_delay,0
CR0008743,B01493,2025-03,relationship_manager,watchlist_add,1,cash_flow_change,1
CR0008744,B00004,2024-03,risk_team,limit_decrease,1,collection_delay,0
CR0008745,B00004,2024-06,relationship_manager,limit_decrease,1,repayment_behavior,1
CR0008746,B00004,2025-03,automated,limit_decrease,1,repayment_behavior,0
CR0008747,B00004,2025-06,relationship_manager,manual_review,1,cash_flow_change,1
CR0008748,B00004,2025-09,automated,watchlist_add,1,industry_conditions,1
CR0008749,B00004,2025-12,automated,manual_review,1,repayment_behavior,1
CR0008750,B00020,2024-03,automated,watchlist_add,1,cash_flow_change,0
CR0008751,B00020,2024-06,risk_team,limit_decrease,1,repayment_behavior,0
CR0008752,B00020,2024-09,relationship_manager,watchlist_add,1,repayment_behavior,0
CR0008753,B00020,2024-12,automated,manual_review,1,repayment_behavior,0
CR0008754,B00020,2025-12,automated,limit_decrease,1,repayment_behavior,0
CR0008755,B00026,2024-03,automated,limit_decrease,1,cash_flow_change,1
CR0008756,B00026,2024-06,automated,watchlist_remove,0,cash_flow_change,1
CR0008757,B00026,2024-12,relationship_manager,limit_decrease,1,collection_delay,1
CR0008758,B00026,2025-03,relationship_manager,manual_review,1,repayment_behavior,1
CR0008759,B00026,2025-06,automated,limit_decrease,1,collection_delay,1
CR0008760,B00026,2025-09,relationship_manager,limit_decrease,1,repayment_behavior,0
CR0008761,B00026,2025-12,automated,limit_decrease,1,collection_delay,0
CR0008762,B00033,2024-03,relationship_manager,manual_review,1,repayment_behavior,0
CR0008763,B00033,2024-06,risk_team,watchlist_add,1,cash_flow_change,0
CR0008764,B00033,2024-09,relationship_manager,limit_decrease,1,cash_flow_change,1
CR0008765,B00033,2024-12,automated,watchlist_add,1,collection_delay,0
CR0008766,B00033,2025-03,automated,watchlist_add,1,industry_conditions,1
CR0008767,B00033,2025-06,relationship_manager,limit_decrease,1,repayment_behavior,0
CR0008768,B00033,2025-09,automated,watchlist_add,1,repayment_behavior,0
CR0008769,B00033,2025-12,automated,manual_review,1,collection_delay,0
CR0008770,B00080,2024-03,relationship_manager,watchlist_add,1,collection_delay,1
CR0008771,B00080,2024-12,relationship_manager,no_change,0,collection_delay,0
CR0008772,B00080,2025-03,automated,limit_decrease,1,repayment_behavior,1
CR0008773,B00080,2025-06,relationship_manager,limit_decrease,1,repayment_behavior,1
CR0008774,B00080,2025-09,automated,watchlist_add,1,repayment_behavior,0
CR0008775,B00080,2025-12,automated,watchlist_add,1,collection_delay,1
CR0008776,B00100,2024-03,automated,watchlist_add,1,collection_delay,0
CR0008777,B00100,2024-06,automated,no_change,0,repayment_behavior,0
CR0008778,B00100,2024-09,automated,watchlist_add,1,repayment_behavior,1
CR0008779,B00100,2024-12,relationship_manager,watchlist_add,1,cash_flow_change,0
CR0008780,B00100,2025-06,relationship_manager,watchlist_add,1,collection_delay,0
CR0008781,B00100,2025-09,relationship_manager,watchlist_add,1,cash_flow_change,0
CR0008782,B00100,2025-12,automated,limit_decrease,1,cash_flow_change,0
CR0008783,B00105,2024-03,automated,limit_decrease,1,cash_flow_change,1
CR0008784,B00105,2024-06,relationship_manager,limit_decrease,1,industry_conditions,0
CR0008785,B00105,2024-12,automated,limit_decrease,1,repayment_behavior,1
CR0008786,B00105,2025-03,risk_team,watchlist_add,1,collection_delay,1
CR0008787,B00105,2025-12,relationship_manager,limit_decrease,1,collection_delay,1
CR0008788,B00113,2024-03,risk_team,watchlist_add,1,cash_flow_change,1
CR0008789,B00113,2024-06,automated,watchlist_add,1,cash_flow_change,0
CR0008790,B00113,2024-09,automated,watchlist_add,1,repayment_behavior,1
CR0008791,B00113,2024-12,automated,limit_decrease,1,portfolio_review,0
CR0008792,B00113,2025-06,automated,no_change,0,industry_conditions,0
CR0008793,B00113,2025-09,automated,watchlist_add,1,cash_flow_change,1
CR0008794,B00113,2025-12,risk_team,watchlist_add,1,industry_conditions,1
CR0008795,B00126,2024-03,automated,manual_review,1,repayment_behavior,1
CR0008796,B00126,2024-06,automated,limit_decrease,1,cash_flow_change,0
CR0008797,B00126,2024-09,automated,watchlist_add,1,collection_delay,1
CR0008798,B00126,2025-03,relationship_manager,watchlist_add,1,repayment_behavior,0
CR0008799,B00126,2025-06,relationship_manager,limit_decrease,1,industry_conditions,0
CR0008800,B00126,2025-09,relationship_manager,watchlist_add,1,industry_conditions,0
CR0008801,B00126,2025-12,relationship_manager,limit_decrease,1,collection_delay,1
CR0008802,B00222,2024-03,automated,watchlist_add,1,repayment_behavior,1
CR0008803,B00222,2024-06,relationship_manager,manual_review,1,collection_delay,0
CR0008804,B00222,2024-09,automated,limit_decrease,1,portfolio_review,0
CR0008805,B00222,2024-12,relationship_manager,manual_review,1,collection_delay,1
CR0008806,B00222,2025-12,relationship_manager,limit_decrease,1,industry_conditions,0
CR0008807,B00249,2024-03,relationship_manager,manual_review,1,repayment_behavior,0
CR0008808,B00249,2024-06,automated,watchlist_add,1,cash_flow_change,1
CR0008809,B00249,2024-09,automated,limit_decrease,1,cash_flow_change,1
CR0008810,B00249,2024-12,relationship_manager,watchlist_add,1,cash_flow_change,0
CR0008811,B00249,2025-03,automated,limit_decrease,1,industry_conditions,0
CR0008812,B00249,2025-09,automated,limit_decrease,1,cash_flow_change,0
CR0008813,B00264,2024-03,automated,watchlist_add,1,cash_flow_change,1
CR0008814,B00264,2024-06,automated,watchlist_add,1,repayment_behavior,0
CR0008815,B00264,2024-09,risk_team,watchlist_add,1,cash_flow_change,0
CR0008816,B00264,2024-12,relationship_manager,watchlist_add,1,collection_delay,0
CR0008817,B00264,2025-03,relationship_manager,watchlist_add,1,collection_delay,0
CR0008818,B00264,2025-06,relationship_manager,watchlist_add,1,cash_flow_change,1
CR0008819,B00264,2025-09,risk_team,watchlist_add,1,repayment_behavior,0
CR0008820,B00283,2024-03,automated,manual_review,1,cash_flow_change,0
CR0008821,B00283,2024-06,automated,limit_decrease,1,collection_delay,0
CR0008822,B00283,2024-09,relationship_manager,manual_review,1,cash_flow_change,1
CR0008823,B00283,2024-12,automated,watchlist_add,1,repayment_behavior,1
CR0008824,B00283,2025-03,relationship_manager,limit_decrease,1,repayment_behavior,1
CR0008825,B00283,2025-06,automated,manual_review,1,repayment_behavior,0
CR0008826,B00283,2025-09,automated,no_change,0,cash_flow_change,1
CR0008827,B00283,2025-12,relationship_manager,watchlist_add,1,collection_delay,0
CR0008828,B00286,2024-03,relationship_manager,manual_review,1,repayment_behavior,0
CR0008829,B00286,2024-06,automated,manual_review,1,cash_flow_change,0
CR0008830,B00286,2024-09,risk_team,watchlist_add,1,repayment_behavior,0
CR0008831,B00286,2024-12,automated,watchlist_add,1,industry_conditions,1
CR0008832,B00286,2025-03,risk_team,manual_review,1,collection_delay,1
CR0008833,B00286,2025-06,automated,limit_decrease,1,collection_delay,1
CR0008834,B00286,2025-12,automated,limit_decrease,1,repayment_behavior,1
CR0008835,B00301,2024-03,automated,watchlist_add,1,repayment_behavior,1
CR0008836,B00301,2024-06,relationship_manager,watchlist_add,1,repayment_behavior,0
CR0008837,B00301,2024-09,automated,manual_review,1,industry_conditions,0
CR0008838,B00301,2024-12,relationship_manager,limit_decrease,1,repayment_behavior,1
CR0008839,B00301,2025-03,automated,watchlist_add,1,repayment_behavior,0
CR0008840,B00301,2025-06,risk_team,watchlist_add,1,repayment_behavior,0
CR0008841,B00301,2025-09,risk_team,limit_decrease,1,collection_delay,0
CR0008842,B00301,2025-12,automated,watchlist_add,1,collection_delay,0
CR0008843,B00303,2024-03,automated,limit_decrease,1,repayment_behavior,0
CR0008844,B00303,2024-06,automated,watchlist_add,1,collection_delay,0
CR0008845,B00303,2024-09,automated,limit_decrease,1,cash_flow_change,0
CR0008846,B00303,2024-12,automated,limit_decrease,1,collection_delay,0
CR0008847,B00303,2025-03,relationship_manager,watchlist_add,1,cash_flow_change,0
CR0008848,B00303,2025-06,relationship_manager,limit_decrease,1,repayment_behavior,1
CR0008849,B00303,2025-09,relationship_manager,limit_decrease,1,repayment_behavior,1
CR0008850,B00303,2025-12,automated,limit_decrease,1,cash_flow_change,1
CR0008851,B00319,2024-03,risk_team,watchlist_add,1,repayment_behavior,0
CR0008852,B00319,2024-06,automated,limit_decrease,1,cash_flow_change,0
CR0008853,B00319,2024-09,relationship_manager,limit_decrease,1,repayment_behavior,0
CR0008854,B00319,2024-12,automated,limit_decrease,1,cash_flow_change,1
CR0008855,B00319,2025-03,relationship_manager,limit_decrease,1,repayment_behavior,1
CR0008856,B00319,2025-06,automated,manual_review,1,industry_conditions,0
CR0008857,B00319,2025-09,relationship_manager,manual_review,1,cash_flow_change,0
CR0008858,B00343,2024-06,automated,watchlist_add,1,industry_conditions,1
CR0008859,B00343,2024-09,automated,limit_decrease,1,repayment_behavior,0
CR0008860,B00343,2024-12,automated,manual_review,1,collection_delay,1
CR0008861,B00343,2025-03,automated,watchlist_add,1,repayment_behavior,0
CR0008862,B00343,2025-09,automated,limit_decrease,1,collection_delay,0
CR0008863,B00343,2025-12,relationship_manager,watchlist_add,1,repayment_behavior,0
CR0008864,B00344,2024-03,relationship_manager,watchlist_add,1,collection_delay,1
CR0008865,B00344,2024-06,automated,watchlist_add,1,collection_delay,1
CR0008866,B00344,2025-03,relationship_manager,watchlist_add,1,repayment_behavior,0
CR0008867,B00344,2025-06,relationship_manager,limit_decrease,1,collection_delay,0
CR0008868,B00344,2025-09,relationship_manager,limit_decrease,1,portfolio_review,0
CR0008869,B00344,2025-12,automated,limit_decrease,1,repayment_behavior,0
CR0008870,B00348,2024-06,automated,manual_review,1,repayment_behavior,0
CR0008871,B00348,2024-09,relationship_manager,watchlist_add,1,collection_delay,0
CR0008872,B00348,2024-12,automated,watchlist_add,1,cash_flow_change,1
CR0008873,B00348,2025-03,relationship_manager,limit_decrease,1,industry_conditions,1
CR0008874,B00348,2025-06,relationship_manager,limit_decrease,1,cash_flow_change,0
CR0008875,B00348,2025-09,automated,watchlist_add,1,repayment_behavior,0
CR0008876,B00348,2025-12,automated,manual_review,1,industry_conditions,0
CR0008877,B00351,2024-03,automated,watchlist_add,1,industry_conditions,0
CR0008878,B00351,2024-06,relationship_manager,manual_review,1,collection_delay,1
CR0008879,B00351,2024-09,automated,limit_decrease,1,industry_conditions,0
CR0008880,B00351,2024-12,relationship_manager,limit_decrease,1,repayment_behavior,1
CR0008881,B00351,2025-03,automated,limit_decrease,1,repayment_behavior,1
CR0008882,B00351,2025-06,automated,watchlist_add,1,industry_conditions,1
CR0008883,B00351,2025-09,automated,manual_review,1,repayment_behavior,1
CR0008884,B00351,2025-12,automated,limit_decrease,1,industry_conditions,0
CR0008885,B00382,2024-03,automated,manual_review,1,repayment_behavior,0
CR0008886,B00382,2024-06,relationship_manager,limit_decrease,1,cash_flow_change,0
CR0008887,B00382,2024-09,risk_team,watchlist_add,1,repayment_behavior,0
CR0008888,B00382,2024-12,automated,manual_review,1,repayment_behavior,1
CR0008889,B00382,2025-09,automated,manual_review,1,repayment_behavior,1
CR0008890,B00382,2025-12,automated,limit_decrease,1,cash_flow_change,1
CR0008891,B00395,2024-03,automated,watchlist_add,1,cash_flow_change,0
CR0008892,B00395,2024-06,relationship_manager,limit_decrease,1,cash_flow_change,0
CR0008893,B00395,2024-09,automated,no_change,0,repayment_behavior,0
CR0008894,B00395,2024-12,automated,watchlist_add,1,collection_delay,0
CR0008895,B00395,2025-03,automated,no_change,0,customer_request,0
CR0008896,B00395,2025-09,relationship_manager,watchlist_add,1,repayment_behavior,1
CR0008897,B00395,2025-12,relationship_manager,watchlist_add,1,cash_flow_change,0
CR0008898,B00401,2024-06,relationship_manager,watchlist_add,1,collection_delay,0
CR0008899,B00401,2024-12,automated,limit_decrease,1,cash_flow_change,0
CR0008900,B00401,2025-03,relationship_manager,watchlist_add,1,cash_flow_change,1
CR0008901,B00401,2025-06,relationship_manager,no_change,0,cash_flow_change,1
CR0008902,B00401,2025-09,automated,watchlist_add,1,collection_delay,0
CR0008903,B00433,2024-03,relationship_manager,limit_decrease,1,collection_delay,1
CR0008904,B00433,2024-06,automated,watchlist_add,1,repayment_behavior,1
CR0008905,B00433,2024-12,automated,limit_decrease,1,cash_flow_change,0
CR0008906,B00433,2025-03,relationship_manager,limit_decrease,1,repayment_behavior,1
CR0008907,B00433,2025-06,automated,limit_decrease,1,repayment_behavior,0
CR0008908,B00433,2025-09,automated,manual_review,1,repayment_behavior,0
CR0008909,B00433,2025-12,relationship_manager,watchlist_add,1,collection_delay,0
CR0008910,B00450,2024-03,relationship_manager,watchlist_add,1,collection_delay,0
CR0008911,B00450,2024-06,automated,watchlist_add,1,cash_flow_change,1
CR0008912,B00450,2024-09,relationship_manager,watchlist_add,1,cash_flow_change,0
CR0008913,B00450,2024-12,automated,limit_decrease,1,collection_delay,0
CR0008914,B00450,2025-03,automated,limit_decrease,1,cash_flow_change,0
CR0008915,B00450,2025-06,automated,manual_review,1,repayment_behavior,1
CR0008916,B00450,2025-09,automated,manual_review,1,industry_conditions,1
CR0008917,B00450,2025-12,risk_team,watchlist_add,1,cash_flow_change,1
CR0008918,B00453,2024-03,risk_team,watchlist_add,1,repayment_behavior,1
CR0008919,B00453,2024-06,automated,watchlist_add,1,cash_flow_change,0
CR0008920,B00453,2024-09,relationship_manager,manual_review,1,repayment_behavior,0
CR0008921,B00453,2025-03,relationship_manager,manual_review,1,cash_flow_change,0
CR0008922,B00453,2025-06,automated,limit_decrease,1,repayment_behavior,0
CR0008923,B00453,2025-09,automated,limit_decrease,1,collection_delay,0
CR0008924,B00453,2025-12,relationship_manager,limit_decrease,1,cash_flow_change,0
CR0008925,B00475,2024-03,automated,watchlist_add,1,repayment_behavior,0
CR0008926,B00475,2024-09,relationship_manager,manual_review,1,repayment_behavior,0
CR0008927,B00475,2024-12,relationship_manager,limit_decrease,1,collection_delay,1
CR0008928,B00475,2025-06,risk_team,watchlist_add,1,cash_flow_change,1
CR0008929,B00475,2025-09,relationship_manager,watchlist_add,1,collection_delay,0
CR0008930,B00475,2025-12,automated,watchlist_add,1,collection_delay,0
CR0008931,B00484,2024-03,automated,limit_decrease,1,collection_delay,0
CR0008932,B00484,2024-06,automated,limit_decrease,1,cash_flow_change,1
CR0008933,B00484,2024-09,relationship_manager,limit_decrease,1,industry_conditions,0
CR0008934,B00484,2024-12,automated,watchlist_add,1,cash_flow_change,0
CR0008935,B00484,2025-06,risk_team,watchlist_add,1,repayment_behavior,1
CR0008936,B00484,2025-09,relationship_manager,limit_decrease,1,cash_flow_change,0
CR0008937,B00484,2025-12,risk_team,watchlist_add,1,cash_flow_change,0
CR0008938,B00487,2024-03,relationship_manager,limit_decrease,1,cash_flow_change,0
CR0008939,B00487,2024-09,automated,watchlist_add,1,industry_conditions,0
CR0008940,B00487,2024-12,automated,limit_decrease,1,cash_flow_change,1
CR0008941,B00487,2025-03,automated,limit_decrease,1,collection_delay,0
CR0008942,B00487,2025-06,risk_team,limit_decrease,1,collection_delay,1
CR0008943,B00487,2025-09,automated,limit_decrease,1,cash_flow_change,1
CR0008944,B00487,2025-12,automated,watchlist_add,1,repayment_behavior,1
CR0008945,B00493,2024-06,automated,watchlist_add,1,collection_delay,1
CR0008946,B00493,2024-09,risk_team,no_change,0,repayment_behavior,0
CR0008947,B00493,2024-12,relationship_manager,limit_decrease,1,repayment_behavior,0
CR0008948,B00493,2025-06,automated,watchlist_add,1,collection_delay,0
CR0008949,B00493,2025-09,relationship_manager,limit_decrease,1,collection_delay,1
CR0008950,B00493,2025-12,automated,watchlist_add,1,repayment_behavior,0
CR0008951,B00500,2024-03,relationship_manager,watchlist_add,1,industry_conditions,0
CR0008952,B00500,2024-06,automated,limit_decrease,1,collection_delay,0
CR0008953,B00500,2024-09,automated,watchlist_add,1,cash_flow_change,0
CR0008954,B00500,2024-12,relationship_manager,watchlist_add,1,cash_flow_change,0
CR0008955,B00500,2025-06,relationship_manager,limit_decrease,1,repayment_behavior,0
CR0008956,B00500,2025-09,relationship_manager,watchlist_add,1,cash_flow_change,0
CR0008957,B00527,2024-03,relationship_manager,watchlist_add,1,repayment_behavior,0
CR0008958,B00527,2024-06,risk_team,watchlist_add,1,collection_delay,0
CR0008959,B00527,2024-09,relationship_manager,limit_decrease,1,repayment_behavior,0
CR0008960,B00527,2024-12,relationship_manager,limit_decrease,1,repayment_behavior,1
CR0008961,B00527,2025-06,relationship_manager,limit_decrease,1,repayment_behavior,0
CR0008962,B00527,2025-09,automated,limit_decrease,1,repayment_behavior,1
CR0008963,B00527,2025-12,automated,watchlist_add,1,collection_delay,0
CR0008964,B00532,2024-03,automated,limit_decrease,1,cash_flow_change,0
CR0008965,B00532,2024-06,automated,limit_decrease,1,repayment_behavior,0
CR0008966,B00532,2024-09,automated,limit_decrease,1,collection_delay,1
CR0008967,B00532,2024-12,automated,manual_review,1,industry_conditions,0
CR0008968,B00532,2025-03,automated,limit_decrease,1,repayment_behavior,0
CR0008969,B00532,2025-06,relationship_manager,limit_decrease,1,cash_flow_change,0
CR0008970,B00532,2025-09,automated,limit_decrease,1,repayment_behavior,1
CR0008971,B00532,2025-12,risk_team,limit_decrease,1,repayment_behavior,1
CR0008972,B00538,2024-03,automated,limit_decrease,1,collection_delay,0
CR0008973,B00538,2024-06,risk_team,limit_decrease,1,repayment_behavior,1
CR0008974,B00538,2024-09,automated,watchlist_add,1,industry_conditions,1
CR0008975,B00538,2024-12,automated,limit_decrease,1,cash_flow_change,1
CR0008976,B00538,2025-03,relationship_manager,watchlist_add,1,industry_conditions,0
CR0008977,B00538,2025-09,automated,watchlist_add,1,repayment_behavior,0
CR0008978,B00538,2025-12,automated,limit_decrease,1,cash_flow_change,1
CR0008979,B00569,2024-03,automated,limit_decrease,1,repayment_behavior,0
CR0008980,B00569,2024-06,relationship_manager,no_change,0,cash_flow_change,1
CR0008981,B00569,2024-09,relationship_manager,limit_decrease,1,collection_delay,1
CR0008982,B00569,2024-12,automated,limit_decrease,1,repayment_behavior,0
CR0008983,B00569,2025-06,automated,watchlist_add,1,collection_delay,1
CR0008984,B00569,2025-09,automated,watchlist_add,1,cash_flow_change,1
CR0008985,B00569,2025-12,risk_team,limit_decrease,1,repayment_behavior,1
CR0008986,B00571,2024-03,relationship_manager,watchlist_remove,0,collection_delay,0
CR0008987,B00571,2024-06,automated,limit_decrease,1,cash_flow_change,1
CR0008988,B00571,2024-09,automated,limit_decrease,1,collection_delay,0
CR0008989,B00571,2025-03,automated,limit_decrease,1,repayment_behavior,0
CR0008990,B00571,2025-09,automated,limit_decrease,1,cash_flow_change,1
CR0008991,B00585,2024-06,risk_team,limit_decrease,1,repayment_behavior,0
CR0008992,B00585,2024-09,risk_team,manual_review,1,cash_flow_change,0
CR0008993,B00585,2024-12,automated,watchlist_add,1,cash_flow_change,1
